_id,birthDate,birthPlace,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,college,draft_pick,draft_round,draft_team,draft_year,height,highSchool,name,position,shoots,weight
mooremi01,"November 4, 1975","Orangeburg, South Carolina",0.7,55.1,15.4,74.3,564,12.5,5.8,3.9,22.5,55.1,University of Nebraska,,,,,06-Nov,"Blacksburg in Blacksburg, South Carolina",Mikki Moore,Center and Power Forward,Right,225lb
poweldw01,"July 20, 1991","Toronto, Canada",0.9,55.3,29.8,75,331,18.5,7.5,4.5,22.4,58.1,Stanford University,45th overall,2nd round,Charlotte Hornets,2014,06-Nov,"IMG Academy in Bradenton, Florida",Dwight Powell,Power Forward and Center,Right,240lb
splitti01,"January 1, 1985","Joinville, Brazil",1.2,55.5,14.3,69.7,355,17.9,7.9,5,25.3,55.6,,28th overall,1st round,San Antonio Spurs,2007,06-Nov,,Tiago Splitter,Center and Power Forward,Right,245lb
fazekni01,"June 17, 1985","Denver, Colorado",0.4,56.1,0,68.2,26,19.6,4.1,3.4,0.8,56.1,"University of Nevada, Reno",34th overall,2nd round,Dallas Mavericks,2007,06-Nov,"Ralston Valley in Arvada, Colorado",Nick Fazekas,Power Forward,Right,235lb
johnsch03,"July 15, 1985","Washington, District of Columbia",0.2,56.2,,69.9,71,14.3,2.9,1.9,1.5,56.2,Louisiana State University,,,,,06-Nov,"Laurinburg Institute in Laurinburg, North Carolina",Chris Johnson,Center,Right,210lb
plumlma01,"March 5, 1990","Fort Wayne, Indiana",2.2,57,7.4,56.5,471,17.8,8.5,6.3,31,57.1,Duke University,22nd overall,1st round,Brooklyn Nets,2013,06-Nov,"Christ School in Arden, North Carolina",Mason Plumlee,Center,Right,235lb
dawkida01,"January 11, 1957","Orlando, Florida",1.3,57.2,13.3,68.5,726,15.8,12,6.1,46.4,57.2,,5th overall,1st round,Philadelphia 76ers,1975,06-Nov,"Evans in Orlando, Florida",Darryl Dawkins,Center,Right,251lb
jonesoz01,"November 20, 1960","Long Beach, California",0.8,58.2,0,39.8,70,11.1,3.5,3.4,1.2,58.2,"Wichita State University, California State University, Fullerton",90th overall,4th round,San Antonio Spurs,1984,06-Nov,"Long Beach Polytechnic in Long Beach, California",Ozell Jones,Center,Right,235lb
howardw01,"December 8, 1985","Atlanta, Georgia",1.5,58.3,9.5,56.7,1044,21.6,17.4,12.6,128.9,58.3,,1st overall,1st round,Orlando Magic,2004,06-Nov,"Southwest Atlanta Christian Academy in Atlanta, Georgia",Dwight Howard,Power Forward and Center,Right,265lb
zizican01,"January 4, 1997","Split, Croatia",0.6,58.3,,70.8,91,17.5,6.4,4.2,3,58.3,,23rd overall,1st round,Boston Celtics,2016,06-Nov,,Ante Zizic,Center,Right,254lb
allenja01,"April 21, 1998","Austin, Texas",1,59,18.3,73.2,152,18.1,9.6,7,11.9,59.5,University of Texas at Austin,22nd overall,1st round,Brooklyn Nets,2017,06-Nov,"St. Stephen's Episcopal School in Austin, Texas",Jarrett Allen,Center,Right,237lb
biedran01,"April 2, 1986","Riga, Latvia",0.9,59.4,0,50,516,15.3,6.3,7,30.7,59.4,,11th overall,1st round,Golden State Warriors,2004,06-Nov,"Valters Basketball School in Riga, Latvia",Andris Biedrins,Center,Left,240lb
davisde01,"December 2, 1996","Muskegon, Michigan",0.4,59.9,0,63.5,107,15.4,4.2,3.2,3.6,59.9,Michigan State University,31st overall,2nd round,Boston Celtics,2016,06-Nov,"Muskegon in Muskegon, Michigan",Deyonta Davis,Center,Right,237lb
lawsoja01,"September 2, 1974","Philadelphia, Pennsylvania",0.3,60,,80,17,21.5,1.5,1.6,0.5,60,Villanova University,41st overall,2nd round,Denver Nuggets,1997,06-Nov,"Olney in Philadelphia, Pennsylvania",Jason Lawson,Center,Right,240lb
bryanth01,"July 31, 1997","Rochester, New York",1.1,60.6,31.2,76.7,87,20.5,9,5.4,5.6,63.9,Indiana University,42nd overall,2nd round,Utah Jazz,2017,06-Nov,"Huntington Prep in Huntington, West Virginia",Thomas Bryant,Center,Right,248lb
cousima01,"December 18, 1986","Baltimore, Maryland",0,66.7,,,4,7.8,1,0.8,0,66.7,"Seton Hall University, University of Houston",,,,,06-Nov,"Randallstown in Randallstown, Maryland",Marcus Cousin,Center,Right,245lb
jordade01,"July 21, 1988","Houston, Texas",0.9,67,9.1,46.6,819,18.5,9.6,10.9,83.4,67,Texas A&M University,35th overall,2nd round,Los Angeles Clippers,2008,06-Nov,"Christian Life Center Academy in Humble, Texas",DeAndre Jordan,Center,Left,265lb
mcqueco01,"January 18, 1962","Paris, France",0,100,,,3,58.3,2,2.7,0.1,100,North Carolina State University,91st overall,4th round,Milwaukee Bucks,1985,06-Nov,"Bennettsville in Bennettsville, South Carolina",Cozell McQueen,Power Forward,Right,235lb
josepyv01,"October 31, 1957","Cap-Haitian, Haiti",0,,,100,1,12.8,2,0,0,,Georgia Institute of Technology,36th overall,2nd round,New Jersey Nets,1985,06-Nov,"Notre Dame in Port-au-Prince, Haiti",Yvon Joseph,Center,Right,245lb
ruckegu01,"July 27, 1977","Inkster, Michigan",0.3,,,,3,7.8,0,0.3,0,,University of Iowa,,,,,06-Nov,,Guy Rucker,Power Forward,Right,265lb
bakerno01,"February 17, 1923",Canada,0,0,,,4,,0,,0,,,,,,,6-0,,Norm Baker,Guard,Right,180lb
knighbr02,"December 16, 1981","Livingston, New Jersey",1,0,,,1,-1.2,0,0,0,0,University of Pittsburgh,,,,,6-0,"Seton Hall Preparatory School in West Orange, New Jersey",Brandin Knight,Point Guard,Right,180lb
rohloke01,"April 18, 1939",,0.5,0,,,2,-9.6,0,0,0,,North Carolina State University,59th overall,7th round,St. Louis Hawks,1963,6-0,,Ken Rohloff,Guard,Right,195lb
parkija01,"March 4, 1924","Yorktown, Indiana",0.5,8.3,,100,4,,0.8,,-0.2,,University of Kentucky,,1948 BAA Draf,Washington Capitols,,6-0,"Yorktown in Yorktown, Indiana",Jack Parkinson,Guard,Right,174lb
mullajo01,"November 17, 1924","Long Island, New York",1.4,12.9,,80,37,,0.8,,-0.6,,College of the Holy Cross,1949 BAA Draft,3rd roun,Boston Celtics,,6-0,"Chaminade in Mineola, New York",Joe Mullaney,Guard,Right,165lb
krausda01,"February 13, 1923",,0.5,14.3,,45.8,13,,1.6,,-0.3,,Georgetown University,,1948 BAA Draf,Baltimore Bullets,,6-0,"DeWitt Clinton in Bronx, New York",Dan Kraus,Guard,Right,195lb
frankna01,"November 3, 1913",,0.5,14.8,,66.7,6,,2.7,,-0.2,,Brooklyn College,,,,,6-0,,Nat Frankel,Forward/Guard,Right,195lb
schadbe01,"March 9, 1924",,0.2,19.8,,76.9,37,,1.5,,-0.5,,Northwestern University,,1947 BAA Draf,Chicago Stags,,6-0,,Ben Schadler,Forward,Right,185lb
nagelje01,"May 18, 1928","Chicago, Illinois",1.3,21.4,,25,14,,0.9,,-0.1,,Loyola University of Chicago,1949 BAA Draft,4th roun,Fort Wayne Pistons,,6-0,,Jerry Nagel,Guard,Right,190lb
ackerdo01,"September 4, 1930","New York, New York",0.8,22.2,,53.6,28,1,1.5,0.5,-0.6,,Long Island University,1953 NBA Draft,2nd roun,New York Knicks,,6-0,"Metropolitan in New York, New York",Don Ackerman,Point Guard,Right,183lb
kingto01,"March 9, 1924","Cincinnati, Ohio",0.6,23.7,,63.1,58,,5.1,,2.6,,University of Michigan,,,,,6-0,"East Lansing in East Lansing, Michigan",Tom King,Guard,Right,165lb
hamilda01,"August 16, 1919",,1.2,24.2,,47.4,14,,1.8,,-0.3,,Franklin College,,,,,6-0,"South Side in Fort Wayne, Indiana",Dale Hamilton,Guard/Forward,Right,180lb
brownha01,"October 2, 1923",,0.7,24.8,,63.2,54,,4.9,,2.9,,University of Evansville,,,,,6-0,,Harold Brown,Guard,Right,155lb
chiozch01,"November 25, 1995","Memphis, Tennessee",0.6,25,40,,7,7,0.9,0.6,0,37.5,University of Florida,,,,,6-0,"White Station HS in Memphis, Tennessee",Chris Chiozza,Point Guard,Right,176lb
colsose01,"July 1, 1975","Philadelphia, Pennsylvania",0.8,25,20,50,13,6.8,1.2,0.5,-0.1,27.1,"University of Rhode Island, University of North Carolina at Charlotte",,,,,6-0,"Maine Central Institute in Pittsfield, Maine",Sean Colson,Point Guard,Right,175lb
egglelo01,"June 8, 1918","Dodd City, Texas",0.5,25,,66.7,2,,2,,0,,Oklahoma State University,,,,,6-0,,Lonnie Eggleston,Guard,Right,170lb
kautzwi01,"September 7, 1915","Chicago, Illinois",0.7,25.5,,53.4,50,,5.1,,0.8,,Loyola University of Chicago,,,,,6-0,"Tilden in Chicago, Illinois",Wilbert Kautz,Guard/Forward,Right,180lb
cherrwi01,"February 8, 1991","Oakland, California",1,26.3,22.2,50,8,5.8,1.9,0.6,0,31.6,University of Montana,,,,,6-0,"McClymonds in Oakland, California",Will Cherry,Point Guard,Right,185lb
tiemada01,"November 30, 1940","Covington, Kentucky",0.9,26.3,,40,29,4.1,1.2,0.8,-0.5,,Thomas More College,,,,,6-0,"Covington Catholic in Covington, Kentucky",Dan Tieman,Point Guard,Right,185lb
parrado01,"December 6, 1921",,0.3,26.6,,65,58,,4.7,,1.1,,Oklahoma State University,,,,,6-0,,Doyle Parrack,Forward/Guard,Right,165lb
curear01,"August 1, 1919","New Bedford, Massachusetts",0,26.7,,66.7,12,,0.8,,0,,University of Rhode Island,,,,,6-0,"New Bedford in New Bedford, Massachusetts",Armand Cure,Forward,Right,198lb
oconnde01,"April 13, 1928",,1.9,26.8,,53.1,82,,5.8,,-3.1,,College of the Holy Cross,,,,,6-0,"Cardinal Hayes in Bronx, New York",Dermie O'Connell,Guard,Right,174lb
maravpr01,"August 20, 1920",,0.1,27.2,,51.7,51,,4.6,,-0.7,,Davis & Elkins College,,,,,6-0,"Logstown in Logstown, Pennsylvania",Press Maravich,Guard,Right,185lb
healsh01,"September 6, 1970","Melbourne, Australia",0.8,27.3,28.9,70,49,5,2,0.4,-0.4,37.2,,,,,,6-0,"Upper Yarra Secondary College in Yarra Junction, Australia",Shane Heal,Point Guard,Right,180lb
tanensi01,"October 8, 1925","Brooklyn, New York",2.3,27.4,,83,70,,9,,2.2,,New York University,,,,,6-0,"Thomas Jefferson in Brooklyn, New York",Sid Tanenbaum,Guard,Right,160lb
garfija01,"June 13, 1918",,1.5,27.5,,70.5,92,,5.2,,0.9,,St. John's University,,,,,6-0,"Thomas Jefferson in Brooklyn, New York",Jack Garfinkel,Guard,Right,190lb
triptdi01,"November 3, 1922","Chicago, Illinois",1.6,27.5,,72.7,59,,5.7,,1.4,,DePaul University,,,,,6-0,"Lane Technical in Chicago, Illinois",Dick Triptow,Guard/Forward,Right,170lb
buntdi01,"July 13, 1930","Queens, New York",0.7,27.6,,70.8,26,6.6,3.5,1.1,-0.3,,New York University,,1952 NBA Draf,New York Knicks,,6-0,"Bayside in Bayside, New York",Dick Bunt,Point Guard,Right,170lb
schecos01,"March 30, 1919","Kew Gardens, New York",2,27.6,,62,54,,8.1,,4.3,,Long Island University,,,,,6-0,"Tilden in Brooklyn, New York",Ossie Schectman,Guard,Right,175lb
toughbo01,"August 28, 1920","New York, New York",1.7,27.8,,71.3,82,,7.1,,-0.8,,St. John's University,,,,,6-0,"Jamaica in Jamaica, New York",Bob Tough,Guard/Forward,Right,185lb
greenta01,"November 28, 1986","Fort Lauderdale, Florida",0.6,28,18.2,91.7,17,7,1.6,0.6,-0.1,32,University of Florida,52nd overall,2nd round,Portland Trail Blazers,2007,6-0,"Cardinal Gibbons in Ft. Lauderdale, Florida",Taurean Green,Shooting Guard and Point Guard,Right,177lb
gatesfr01,"April 12, 1920",,1.4,28.1,,62.2,64,,4.5,,1.3,,Sam Houston State University,,,,,6-0,,Frank Gates,Guard,Right,160lb
thursme01,"January 16, 1919",,0.3,28.3,,50,14,,5.6,,-0.1,,Canisius College,,,,,6-0,,Mel Thurston,Guard,Right,175lb
blalowi01,"September 8, 1983","Boston, Massachusetts",1.2,30,20,100,14,4.5,1.8,1.1,-0.1,31.7,Iowa State University,60th overall,2nd round,Detroit Pistons,2006,6-0,"Notre Dame Preparatory School in Fitchburg, Massachusetts",Will Blalock,Point Guard,Right,205lb
fuetshe01,"July 6, 1918",,0.4,30,,62.5,42,,2.6,,0.9,,,,,,,6-0,"Poly in San Francisco, California",Herm Fuetsch,Guard,Right,170lb
corlera01,"January 1, 1928",,1.7,30.4,,60.1,102,-6.9,4.3,2,0.9,,Georgetown University,1949 BAA Draft,5th roun,Providence Steamrollers,,6-0,"Saint Peter's in New York, New York",Ray Corley,Guard,Right,180lb
rollike01,"September 14, 1923","Charlestown, Missouri",2,30.9,,75,168,7.9,4.9,1,4.2,,University of Kentucky,,1948 BAA Draf,Fort Wayne Pistons,,6-0,"Wickliffe in Wickliffe, Kentucky",Kenny Rollins,Point Guard,Right,168lb
dolhojo01,"July 9, 1927",,2.3,31.1,,73.4,77,,6.4,1.4,3.1,,New York University,,,,,6-0,"Saunders in Yonkers, New York",Joe Dolhon,Guard,Right,175lb
sivape01,"October 24, 1990","Seattle, Washington",1.4,31.6,28,73.3,24,5.7,2.3,0.6,-0.2,37.7,University of Louisville,56th overall,2nd round,Detroit Pistons,2013,6-0,"Franklin in Seattle, Washington",Peyton Siva,Shooting Guard,Right,185lb
katkale01,"April 17, 1923",,1.3,31.7,,68.5,107,,4.3,,1.9,,North Carolina State University,,1948 BAA Draf,Washington Capitols,,6-0,,Leo Katkaveck,Guard,Right,185lb
macknjo01,"January 7, 1923",Russia,1.1,31.7,,72.7,117,,7,1.9,2.7,,Seton Hall University,,1948 BAA Draf,Rochester Royals,,6-0,,Johnny Macknowski,Guard/Forward,Right,180lb
smithru01,"April 19, 1991","New York, New York",0.7,31.9,18.8,76.9,27,7.8,2,0.6,-0.2,35.1,University of Louisville,47th overall,2nd round,Philadelphia 76ers,2014,6-0,"South Kent School in South Kent, Connecticut",Russ Smith,Point Guard,Right,165lb
watsobo01,"March 22, 1930","Central City, Kentucky",1.3,32.3,,68.9,63,,2.8,1.4,,,University of Kentucky,,1952 NBA Draf,Milwaukee Hawks,,6-0,"Owensboro in Owensboro, Kentucky",Bobby Watson,Point Guard,Right,160lb
shammgo01,"April 29, 1976","New York, New York",1.8,32.8,0,76.7,20,9.2,3.1,0.4,-0.1,32.8,Providence College,45th overall,2nd round,Washington Wizards,1997,6-0,"La Salle Academy in New York, New York",God Shammgod,Point Guard,Right,169lb
carlsdo01,"March 22, 1919","Minneapolis, Minnesota",1.8,33,,62.3,180,,8,1.7,11.3,,University of Minnesota,,,,,6-0,"Edison in Minneapolis, Minnesota",Don Carlson,Guard/Forward,Right,170lb
jacksto02,"January 17, 1958","Lexington, Kentucky",1,33.3,,,2,12.9,1,1,0,33.3,Florida State University,87th overall,4th round,Los Angeles Lakers,1980,6-0,"Bryan Station in Lexington, Kentucky",Tony Jackson,Point Guard,Right,170lb
learha01,"January 31, 1935","Philadelphia, Pennsylvania",0.3,33.3,,,3,1,1.3,0.3,0,,Temple University,7th overall,1st round,Philadelphia Warriors,1956,6-0,"Overbrook in Philadelphia, Pennsylvania",Hal Lear,Guard,Left,163lb
mihalre01,"September 22, 1916","Ford City, Pennsylvania",0,33.3,,,7,,0.9,,0,,,,,,,6-0,"Ford City in Ford City, Pennsylvania",Red Mihalik,Guard,Right,180lb
hamoojo01,"September 7, 1943",,3,33.5,20.5,73.8,76,10.1,9.9,2.9,0.3,34.4,University of Houston,,,,,6-0,"Fordson in Dearborn, Michigan",Joe Hamood,Shooting Guard,Right,180lb
kellyto01,"March 5, 1924","New York, New York",1.4,33.5,,61.6,27,,7.1,,1.4,,New York University,,1948 BAA Draf,Boston Celtics,,6-0,,Tom Kelly,Guard,Right,170lb
chalmli01,"November 10, 1980","Albany, New York",1.4,33.6,24.5,62.5,36,6.5,3.1,0.9,-0.2,38.4,Xavier University,33rd overall,2nd round,Los Angeles Clippers,2004,6-0,"Albany in Albany, New York",Lionel Chalmers,Point Guard,Right,180lb
benneel01,"February 13, 1970","Evanston, Illinois",1,34,27.3,72.2,21,6.2,2.3,0.5,-0.3,37.2,University of Notre Dame,38th overall,2nd round,Atlanta Hawks,1992,6-0,"Bellaire in Bellaire, Texas",Elmer Bennett,Point Guard,Right,170lb
brownde03,"August 17, 1984","Jackson, Mississippi",1.8,34,25,64.3,68,7.9,2.1,1,0.1,38.4,University of Illinois at Urbana-Champaign,46th overall,2nd round,Utah Jazz,2006,6-0,"Proviso East in Maywood, Illinois",Dee Brown,Point Guard,Right,185lb
mencech01,"April 21, 1933","Phillips, Wisconsin",2.4,34.1,,76.5,141,11.7,7,2.5,1.9,,University of Minnesota,12th overall,2nd round,Minneapolis Lakers,1955,6-0,"Eau Claire in Eau Claire, Wisconsin",Chuck Mencel,Point Guard,Right,168lb
iverswi01,"October 8, 1945","Detroit, Michigan",2.9,34.2,0,60,28,4.7,4.9,1.6,-0.1,34.2,Central Michigan University,,,,,6-0,"Pershing in Detroit, Michigan",Willie Iverson,Point Guard,Right,180lb
fendlja01,"June 12, 1929",,0.9,34.4,,74.2,103,10.2,2.8,1.2,2.1,,Northwestern University,23rd overall,3rd round,Fort Wayne Pistons,1951,6-0,"South Shore in Chicago, Illinois",Jake Fendley,Point Guard and Shooting Guard,Right,180lb
evansja01,"July 26, 1996","Greenville, South Carolina",2,34.5,26.3,77.6,56,6.7,4.2,1.7,-0.4,37.3,Oklahoma State University,39th overall,2nd round,Philadelphia 76ers,2017,6-0,"Justin F. Kimball in Dallas, Texas",Jawun Evans,Point Guard,Right,185lb
dawsoji01,"April 18, 1945","Oak Park, Illinois",1.5,34.6,14.3,58.1,21,9.4,5.6,1,-0.3,35,University of Illinois at Urbana-Champaign,154th overall,16th round,Chicago Bulls,1967,6-0,"York Community in Elmhurst, Illinois",Jimmy Dawson,Point Guard,Right,175lb
russewa02,"October 6, 1982","Pontiac, Michigan",2.1,34.7,30.8,63.6,28,7.2,3,0.9,-0.4,36.8,Jacksonville State University,,,,,6-0,"Rochester in Rochester, Michigan",Walker Russell,Point Guard,Right,170lb
bobbne01,"February 25, 1924","Philadelphia, Pennsylvania",2.1,35,,61.2,227,12.2,4.6,2.4,6,,Temple University,1949 BAA Draft,3rd roun,Philadelphia Warriors,,6-0,"West Philadelphia in Philadelphia, Pennsylvania",Nelson Bobb,Point Guard,Right,170lb
wagneda01,"August 1, 1922",,1.6,35.2,,88.6,11,,6.3,,0.6,,University of Texas at Austin,,,,,6-0,,Danny Wagner,Guard,Right,170lb
hurlebo01,"June 28, 1971","Jersey City, New Jersey",3.3,35.3,27.2,76.9,269,8.1,3.8,1.1,-1.2,38.4,Duke University,7th overall,1st round,Sacramento Kings,1993,6-0,"Saint Anthony's in Jersey City, New Jersey",Bobby Hurley,Point Guard,Right,165lb
menkeke01,"October 2, 1922",,1.2,35.3,,37.5,6,,2.5,,0,,University of Illinois at Urbana-Champaign,,,,,6-0,"Dundee in Dundee, Illinois",Ken Menke,Guard,Right,168lb
gilled01,"August 16, 1978","Aurora, Colorado",1.2,36.1,32,84.7,187,9.9,3.1,1.1,1.9,42.4,Weber State University,,,,,6-0,"Overland in Aurora, Colorado",Eddie Gill,Point Guard,Right,190lb
singlse01,"September 6, 1985","Philadelphia, Pennsylvania",0.8,36.5,40,85.7,37,6.7,2.4,0.9,0,42.4,University of Virginia,42nd overall,2nd round,Sacramento Kings,2008,6-0,"William Penn Charter School in Philadelphia, Pennsylvania",Sean Singletary,Point Guard,Right,185lb
lowesi01,"January 21, 1960","Washington, District of Columbia",3.9,36.7,13.3,76.4,193,10.4,2.9,1.7,3.9,37,North Carolina State University,25th overall,2nd round,Chicago Bulls,1983,6-0,"DeMatha Catholic in Hyattsville, Maryland",Sidney Lowe,Shooting Guard and Point Guard,Right,195lb
evansbi01,"March 3, 1947",,1.9,36.8,0,54.3,53,4.1,1.9,0.7,0.4,36.8,Boston College,175th overall,13th round,Boston Celtics,1969,6-0,"Hillhouse in New Haven, Connecticut",Billy Evans,Point Guard,Right,170lb
canaais01,"May 21, 1991","Biloxi, Mississippi",1.9,37.1,35.1,83.6,235,10.7,8.1,1.9,4.3,48.1,Murray State University,34th overall,2nd round,Houston Rockets,2013,6-0,"Biloxi in Biloxi, Mississippi",Isaiah Canaan,Shooting Guard and Point Guard,Right,201lb
austijo01,"August 31, 1944","Washington, District of Columbia",1.4,37.5,0,73.1,45,9.3,7.6,1.6,0.9,37.5,Boston College,38th overall,4th round,Boston Celtics,1966,6-0,"DeMatha Catholic in Hyattsville, Maryland",Johnny Austin,Shooting Guard,Right,170lb
hawkimi01,"October 28, 1972","Canton, Ohio",1.6,37.7,30.5,80,75,8.6,1.8,0.9,0.2,44.6,Xavier University,,,,,6-0,"McKinley in Canton, Ohio",Michael Hawkins,Point Guard,Right,178lb
rodgegu01,"September 1, 1935","Philadelphia, Pennsylvania",7.8,37.8,,72.1,892,13.5,11.7,4.3,33.3,,Temple University,,1958 NBA Draft,Philadelphia Warriors,,6-0,"Northeast in Philadelphia, Pennsylvania",Guy Rodgers,Point Guard and Shooting Guard,Left,185lb
sobekch01,"February 10, 1920",,1.6,37.8,,76.1,60,,5.8,,3.1,,University of Notre Dame,,,,,6-0,"Hammond in Hammond, Indiana",Chips Sobek,Guard/Forward,Right,180lb
bellwh01,"September 13, 1932","Monticello, Kentucky",1.6,37.9,,63,36,9.8,5.1,2.6,0,,North Carolina State University,,,,,6-0,"Warsaw Community in Warsaw, Indiana",Whitey Bell,Point Guard,Right,180lb
schaehe01,"December 20, 1918","Fort Wayne, Indiana",3.2,37.9,,82.8,123,,7.6,,12.2,,Indiana University,,,,,6-0,"Central in Fort Wayne, Indiana",Herm Schaefer,Guard/Forward,Right,175lb
crispjo01,"July 18, 1979","Pitman, New Jersey",1.2,38.2,38.5,92.3,21,17.1,3.8,0.5,0.4,49.3,Pennsylvania State University,,,,,6-0,"Pitman in Pitman, New Jersey",Joe Crispin,Point Guard,Right,185lb
kingge01,"August 16, 1928","Fayetteville, West Virginia",4.8,38.2,,64.2,411,14.1,10.3,3.9,31.4,,University of Charleston,1950 NBA Draft,8th roun,Chicago Stags,,6-0,"Stonewall Jackson in Charleston, West Virginia",George King,Point Guard,Right,175lb
packwa01,"July 5, 1950","Indianapolis, Indiana",0.6,38.3,29.4,83.3,21,7.3,2.9,1,0.1,42.5,Tennessee Technological University,,,,,6-0,"Washington in Indianapolis, Indiana",Wayne Pack,Point Guard,Right,165lb
wheatde01,"October 14, 1973","Louisville, Kentucky",1.6,38.3,39,70,80,12.9,3.3,0.7,0.5,44.4,University of Louisville,51st overall,2nd round,Los Angeles Lakers,1997,6-0,"Ballard in Louisville, Kentucky",DeJuan Wheat,Point Guard,Right,165lb
nemeldi01,"October 1, 1943",,1.5,38.5,32.3,65.3,39,9.8,5.5,1.5,0.5,43.2,Brigham Young University,44th overall,5th round,St. Louis Hawks,1966,6-0,"West in Salt Lake City, Utah",Dick Nemelka,Shooting Guard,Right,175lb
